customer_id,days_since_last_order,avg_order_count_weekly,avg_order_count_monthly,avg_order_total_weekly,avg_order_total_monthly
13bf4795-c24d-4fbb-ae9b-d4485a10f31c,24,0.1538,0.6667,10.101923,43.775000
13bfe8ff-0ffc-4479-b93a-460b3610823b,48,0,0,0,0
13c3dd90-c0b5-40b2-b856-befb6369abb3,175,0,0,0,0
13c6d837-c9b0-4c36-94e1-2149b8b73b38,24,0.7556,3.0909,26.915111,110.107273
13ce9931-40b2-4ca4-b4d1-4cb3bee03377,78,0,0,0,0
13d41f6d-c355-47b3-828b-e25e9a3aa541,247,0.0870,0.3333,11.942609,45.780000
13d9b956-0f7a-48ba-bd99-7ea16cfc219e,57,0.2500,1.0000,40.072500,160.290000
13dab7cf-3c9d-4670-ac23-229bb98a4b34,27,0.4706,2.0000,85.919706,365.158750
13e461c3-f148-44b2-8f28-4752a41e5061,27,0,0,0,0
13eb146f-b295-43b2-9671-85973d72be62,252,0,0,0,0
13f49349-425d-40d3-8fd3-8ec9e32c6011,157,0,0,0,0
13f649ae-7d1e-4cef-86c4-d2f58d3bd35b,58,0,0,0,0
13fc4d66-fc34-40de-bff1-7a3f27600fd3,72,0,0,0,0
13ff4135-6529-4e06-b9b5-0cce4949775e,236,0,0,0,0
14062e3a-3cc2-4319-86f6-16d831e3180c,41,0,0,0,0
140864b8-a0b1-703f-3463-c8a9061d1957,8,0.7586,3.1429,142.420862,590.029286
1408a478-1041-70ef-b613-2b2e4cf28572,17,0.3509,1.4286,11.387018,46.361429
1408b458-00e1-7054-417e-b84ec9b07baa,4,0.2667,1.1429,22.443167,96.185000
1408e4d8-80c1-708b-2200-996f4cd71d15,8,0.6897,2.8571,84.134655,348.557857
140dfe22-b8c1-43a3-b2b0-08322a5eb5b2,19,0.7193,2.9286,60.457544,246.148571
140fc89d-48a9-4ebc-b97f-38e4ca227c9e,38,0.1875,0.7500,30.188750,120.755000
141158dc-b58e-4e63-bc36-01d68a636c9d,110,0.1111,0.4000,36.723889,132.206000
1412a042-54f7-4f2b-a804-c05a5366c27e,31,0.3333,1.4000,51.153333,214.844000
14132011-5bff-48a0-ad4b-52fbc72d40c1,278,0,0,0,0
1416145e-e567-4ef4-8868-995b82a1f343,261,0,0,0,0
14180468-10a1-70c1-68e6-28e8818213d4,4,0.5536,2.3846,40.995179,176.594615
14184418-2081-70db-4902-284dea680b6a,8,0.6957,2.6667,33.223913,127.358333
14184488-2051-70f5-85b5-b01ad7d3c0f5,87,1.0000,3.5000,57.279286,200.477500
14184498-d031-7005-1ed6-55b2ccf92cae,12,0.0526,0.2222,3.374211,14.246667
141844c8-0071-7077-dc38-6ed8614ea22a,69,0.2000,0.8182,35.612667,145.688182
14186418-5081-7009-88bc-1d6483eaf921,16,0.3621,1.5000,41.196552,170.671429
14186498-1021-70a0-73fe-bd630dadf934,5,0.1818,0.7273,27.202727,108.810909
1418d4f8-80f1-700f-2d9e-57b30e3816a9,17,0.1961,0.8333,21.802549,92.660833
1418f4d8-1081-70fe-c927-3d5f49da53bf,5,0.4186,1.8000,103.729070,446.035000
1419e6a3-9b42-44cc-aa94-8e52c0d715f4,242,0,0,0,0
1419e8e3-cded-4f98-8f2d-23af343b1db9,121,0.3333,1.2000,31.051111,111.784000
14282468-1041-7025-d59c-db8fae7e7b67,7,0.8431,3.5833,23.689216,100.679167
14289488-b041-70b1-3d8b-5d9eb0c21f92,62,0.1364,0.6000,16.190455,71.238000
142894d8-8061-70dd-453d-b1f66084d108,9,0.2979,1.2727,39.194894,167.469091
1428b418-20f1-703c-db23-827fefdff9f5,325,0,0,0,0
1428c4c8-b0d1-701b-d196-60d3aba4f621,282,0.2222,0.8000,18.188333,65.478000
1428e448-5031-70ae-f10d-ff9ecb3c8b39,21,0.1273,0.5385,21.358545,90.363077
1429b82b-b4f2-4bb9-b495-37d14763e138,204,0.5000,1.5000,16.468333,49.405000
14380448-5041-70b6-4b88-76ce6c0ef84b,8,0.4737,2.0000,32.771316,138.367778
143814a8-7001-70be-0322-cb38fa4d99de,16,0.1702,0.7273,13.918085,59.468182
1438e428-4051-7001-12a5-be61b378b0d8,14,0.4348,1.8182,80.181087,335.302727
1438e4c8-3091-7081-8de0-7c1deff1f5d4,10,0.2586,1.0714,22.811379,94.504286
1438f418-1091-7063-81ff-5483bfa5d405,411,2.0000,2.0000,389.990000,389.990000
14464d63-a1f7-433e-ad26-e2711175c59f,21,0,0,0,0
14473679-f4db-43f3-a821-a55e9669d588,89,0.2609,1.0909,16.139565,67.492727
14482448-0001-703d-5fd7-8f2ead88cdb9,44,0.4848,2.0000,42.874848,176.858750
14485418-a001-7098-78b4-771953ed4f39,8,0.5690,2.3571,51.151724,211.914286
14486478-7071-70fe-07f0-6d1057ad3b04,21,0.1087,0.4545,17.328043,72.462727
14486498-0001-70e8-366c-4fdfb09605b6,39,0.2500,1.0000,16.018438,64.073750
14489408-3011-7041-f967-69a217095a74,18,0.1887,0.7692,14.991509,61.119231
1448a448-9061-7070-1d60-24c4fe12e17e,57,0.1579,0.6667,7.388684,31.196667
1448e468-7021-70fa-c695-f173dfa0d43d,17,0.0652,0.2727,6.808696,28.472727
14545371-5345-40d7-840f-f314a70006bc,177,0,0,0,0
145804f8-a091-7018-5dd9-b32d6c849d30,6,0.7778,2.8000,140.209444,504.754000
145814c8-70a1-7013-31e0-acc7641c186b,46,0.2000,0.6667,15.489000,51.630000
14584d2c-64f8-4d17-85a1-d01d3931cf5c,76,0.3333,1.2000,10.898889,39.236000
145864e8-e0b1-70e7-c42a-181760854470,10,1.2931,5.3571,155.473966,644.106429
14589438-5061-707f-3f6a-e1e20e586e83,12,0.4561,1.8571,51.597544,210.075714
1458a4d8-d0a1-70d5-5fcc-b85230fa7700,279,0,0,0,0
1458e478-2031-704c-5d5f-77e11e43b883,56,0.4082,1.6667,29.717551,121.346667
1458f448-e061-70cf-bea1-695763aa0132,27,0,0,0,0
1459be2e-d3ac-4ce3-b61e-b68fdca3fb47,37,0,0,0,0
145c4d3a-d765-4fdc-9a98-48ecfc085862,217,0,0,0,0
146070aa-a12c-4424-ab6e-2fe37626756c,18,0.4545,1.6667,26.950909,98.820000
14680448-4021-7047-ed7a-b7b1d1cc3d88,24,0.4444,1.8462,28.581667,118.723846
14680498-a0c1-705e-d804-941a5f6ead0d,12,0.2632,1.0714,24.175965,98.430714
